1077,1.2813,0.472,173.32,111.76,66.886,0.6822,0.53242,0.017327,0.104,0.2,1.0833,0.048,0.088,1.2,0,0.04,0.2592,0.6336
400.81,1.3878,0.392,185.2,111.02,90.635,0.74951,0.54008,0.17444,0.088,0.168,1.1,0.024,0.032,3,0,0.008,0.2528,0.6096
694.79,1.7286,0.12,140.06,77.675,149.74,2.6436,1.5293,0.76898,0.2,0.296,2.0833,0.112,0.184,1.5556,0.072,0.12,0.1696,0.4992
755.32,1.7286,0.12,140.46,77.622,149.74,2.6436,1.5293,0.65067,0.2,0.296,2.0833,0.112,0.184,1.5556,0.072,0.12,0.1696,0.4992
660.19,1.7886,0.144,143.15,75.739,143,2.695,1.5068,0.78964,0.224,0.312,2.5455,0.128,0.184,2.2857,0.088,0.128,0.1936,0.4944
801.19,1.3058,0.552,122.67,80.095,137.39,2.6772,2.0502,0.95363,0.088,0.16,1.2222,0,0.072,0,0,0.072,0.2112,0.5008
830.66,1.5697,0.552,140.64,54.14,148.79,2.5193,1.6049,0.58875,0.456,0.584,3.5625,0.456,0.584,3.5625,0.368,0.496,0.1472,0.3568
2371.3,0.75401,0.552,123.13,115.79,107.27,2.0283,2.6901,0.14633,0,-0.392,0,0,-0.392,0,0,-0.392,0.1408,0.3936
604.24,1.4735,0.304,114.78,56.768,103.06,2.9313,1.9894,1.1841,0.096,0.192,1,0.04,0.088,0.83333,0,0.048,0.24,0.624
931.86,1.4503,0.496,92.3,63.358,137.44,2.4359,1.6796,0.47329,0.104,0.192,1.1818,0,0.088,0,0,0.088,0.1424,0.2032
0,0.85483,0.528,116.64,89.588,167.51,1.7039,1.9932,-0.017052,0,-0.312,0,0,-0.312,0,0,-0.312,0.0704,0.2432
0,0.82108,0.52,124.74,93.594,169.53,1.6173,1.9697,-0.0016364,0.104,-0.208,-0.33333,0.048,-0.264,-0.15385,0.016,-0.296,-0.2976,0.5104
8666.5,0.84719,0.528,121.93,94.605,170.98,1.7059,2.0136,0.0097841,0,0.2,0,0,0.2,0,0,0.2,0.0544,0.1824
0,0.81703,0.528,104.43,96.028,173.69,1.5768,1.9299,-0.1109,0,-0.032,0,0,-0.032,0,0,-0.032,0.0448,0.1952
0,0.79564,0.536,130.41,96.109,166.54,1.5688,1.9717,-0.099236,0,0.016,0,0,0.016,0,0,0.016,0.0784,0.3408
4375.9,0.8215,0.536,128.38,95.206,172,1.6332,1.9881,0.037634,0,0.016,0,0,0.016,0,0,0.016,0.0672,0.2736
9231.1,0.83348,0.512,129.19,101.34,163.91,1.6046,1.9252,0.0075569,0,0.136,0,0,0.136,0,0,0.136,0.0608,0.1584
1697.2,1.0248,0.536,99.395,76.073,182.12,1.9278,1.8812,0.23718,0,-0.312,0,0,-0.312,0,0,-0.312,0.1184,0.216
1915.7,1.0307,0.528,117.84,79.491,174.32,1.954,1.8958,0.18097,0.096,-0.264,-0.26667,0.056,-0.304,-0.15556,0.024,-0.336,-0.256,0.5584
1980.7,1.0025,0.52,117.46,77.404,173.97,1.8915,1.8869,0.16734,0,-0.272,0,0,-0.272,0,0,-0.272,0.0864,0.2256
1323.6,1.0928,0.528,88.96,58.987,83.429,2.0909,1.9133,0.1848,0,-0.08,0,0,-0.08,0,0,-0.08,0.0896,0.1904
1046.1,1.0901,0.2,85.77,62.217,85.633,2.1249,1.9493,0.31517,0.128,0.216,1.4545,0.088,0.152,1.375,0.072,0.12,0.1088,0.176
1379.9,1.4725,0.52,87.816,66.959,74.015,2.6615,1.8074,0.1346,0.096,0.168,1.3333,0.048,0.088,1.2,0,0.04,0.1376,0.504
750.56,1.38,0.536,88.845,62.853,73.453,2.5503,1.848,0.47198,0.136,0.208,1.8889,0.056,0.096,1.4,0,0.04,0.1456,0.4224
1229.7,0.93987,0.528,108.41,72.062,80.669,2.0323,2.1623,0.26437,0,-0.008,0,0,-0.008,0,0,-0.008,0.0848,0.2272
949.99,1.0516,0.536,92.003,74.217,81.503,2.1041,2.0008,0.38322,0,-0.128,0,0,-0.128,0,0,-0.128,-0.2688,0.6352
856.8,1.1948,0.144,91.664,87.392,90.254,2.5846,2.1631,0.60978,0,-0.056,0,0,-0.056,0,0,-0.056,0.1328,0.3712
910.03,1.1072,0.168,99.507,85.755,95.9,2.3663,2.1371,0.56064,0.056,0.096,1.4,0,0.04,0,0,0.04,0.136,0.3168
849.44,1.6945,0.52,88.503,82.657,83.085,2.4158,1.4257,0.24808,0.296,0.208,-3.3636,0.112,0.024,-1.2727,0.08,-0.008,-0.3232,0.7472
821.5,1.2737,0.512,84.064,61.424,79.199,2.3731,1.8631,0.43182,0.136,0.216,1.7,0.08,0.136,1.4286,0.048,0.08,0.1408,0.456
835.68,1.3077,0.512,94.267,67.626,82.24,2.393,1.8299,0.418,0.08,0.128,1.6667,0.032,0.048,2,0,0.016,0.1312,0.44
718.73,1.2967,0.528,96.09,73.135,80.761,2.4505,1.8898,0.59182,0.088,0.152,1.375,0.032,0.064,1,0,0.032,0.1328,0.4352
722.06,1.3379,0.512,87.255,66.367,80.388,2.7241,2.0361,0.67753,0.104,-0.208,-0.33333,0.048,-0.264,-0.15385,0,-0.312,-0.5904,1.3264
1102.9,1.0799,0.536,87.954,68.157,76.853,2.2737,2.1055,0.29691,0.008,0.048,0.2,0,0.04,0,0,0.04,0.168,0.2976
1148,1.1138,0.528,107.29,66.714,72.12,2.38,2.1369,0.26484,0,-0.48,0,0,-0.48,0,0,-0.48,-0.5728,1.2272
736.83,1.1843,0.544,103,76.76,72.661,2.4746,2.0895,0.6194,0.104,0.168,1.625,0.04,0.056,2.5,0,0.016,0.1712,0.4608
1727.3,1.174,0.552,86.946,59.738,73.792,2.5444,2.1673,0.12315,0,0.184,0,0,0.184,0,0,0.184,0.1408,0.3648
617.43,1.459,0.552,94.692,60.156,52.611,2.3754,1.6281,0.38778,0.216,0.088,-1.6875,0.128,0,-1,0.096,-0.032,-0.5136,1.176
813.91,1.1179,0.512,79.267,64.246,84.18,2.4867,2.2245,0.66654,0,-0.064,0,0,-0.064,0,0,-0.064,-0.376,0.888
802.58,1.0693,0.544,93.597,75.32,81.083,2.5889,2.4212,0.7822,0,-0.104,0,0,-0.104,0,0,-0.104,-0.4064,0.88
774.14,1.0768,0.552,87.296,73.475,79.35,2.2852,2.1222,0.6321,0.064,0.128,1,0.024,0.064,0.6,0.008,0.024,0.1008,0.368
1391.9,1.2221,0.568,84.299,51.755,94.129,2.4594,2.0124,0.20858,0.024,0.032,3,0,0.008,0,0,0.008,0.2016,0.376
730.81,1.4419,0.184,79.985,59.687,82.332,2.3174,1.6072,0.42208,0.328,0.464,2.4118,0.192,0.288,2,0.136,0.216,0.1712,0.3376
721.75,1.2506,0.296,103.92,73.964,76.62,2.2577,1.8053,0.50815,0.352,0.592,1.4667,0.352,0.592,1.4667,0.352,0.592,0.184,0.2176
757.65,1.0942,0.2,90.821,71.681,86.48,2.1448,1.9602,0.6136,0.072,0.08,9,0.04,0.048,5,0.016,0.024,-0.1904,0.5312
1166.3,0.93724,0.512,87.489,69.696,87.531,1.8126,1.934,0.25511,0,0.136,0,0,0.136,0,0,0.136,0.0928,0.208
789.84,1.057,0.48,92.828,70.247,80.393,1.9846,1.8775,0.48154,0,0.12,0,0,0.12,0,0,0.12,0.168,0.1952
743.83,1.1287,0.488,91.194,71.529,79.457,2.21,1.958,0.58361,0.12,0.224,1.1538,0.08,0.184,0.76923,0.056,0.16,-0.2,0.5696
1245.6,0.9719,0.128,114.56,65.228,117.19,2.2835,2.3496,0.44196,0.352,0.528,2,0.248,0.424,1.4091,0.24,0.416,0.1584,0.3296
3236.8,0.99179,0.552,100.37,50.852,173.54,1.8233,1.8383,0.059339,0,-0.296,0,0,-0.296,0,0,-0.296,0.0976,0.2624
1432.8,1.0539,0.544,99.254,56.618,174.75,2.3327,2.2134,0.44206,0,0.192,0,0,0.192,0,0,0.192,0.1296,0.3952
769.35,1.4147,0.544,123.25,77.284,147.34,2.8107,1.9867,1.0414,0,0.056,0,0,0.056,0,0,0.056,0.168,0.464
872.41,1.3779,0.568,121.36,69.028,103.69,2.6718,1.939,0.54295,0.144,-0.232,-0.38298,0.072,-0.304,-0.19149,0,-0.376,-0.4896,1.1136
994.25,1.1756,0.56,136.67,83.849,138.06,2.4005,2.0419,0.61724,0.152,-0.176,-0.46341,0.096,-0.232,-0.29268,0.048,-0.28,-0.3936,0.9088
1487.3,1.0834,0.544,127.18,90.427,136.83,2.167,2.0001,0.26229,0,0.136,0,0,0.136,0,0,0.136,0.088,0.32
1152.3,1.2814,0.544,118.8,89.621,165.28,2.6279,2.0508,0.55489,0.136,0.208,1.8889,0.048,0.08,1.5,0,0.032,0.136,0.3536
1262,1.0748,0.568,147.36,92.722,157.45,2.4405,2.2707,0.54029,0,-0.048,0,0,-0.048,0,0,-0.048,0.1824,0.408
923.98,1.3322,0.528,143,89.656,147.48,2.6332,1.9766,0.71546,0.16,0.24,2,0.064,0.088,2.6667,0,0.024,0.1936,0.6032
1042.3,1.2578,0.224,129.97,83.211,144.13,2.6871,2.1364,0.64191,0.048,0.08,1.5,0,0.032,0,0,0.032,0.1504,0.472
1023.2,1.3538,0.552,136.32,87.558,152.68,2.9634,2.189,0.74076,0.104,0.192,1.1818,0,0.088,0,0,0.088,0.192,0.5744
801.74,1.3766,0.552,138.2,93.661,148.4,2.7283,1.9819,0.96122,0.16,-0.136,-0.54054,0.096,-0.2,-0.32432,0.024,-0.272,-0.6304,1.4352
1992.6,1.1687,0.544,143.67,92.511,137.43,2.3141,1.9801,0.14386,0,-0.08,0,0,-0.08,0,0,-0.08,0.1648,0.5136
2883.4,1.2966,0.56,124.05,93.697,149.94,2.3158,1.786,0.06098,0.312,-0.08,-0.79592,0,-0.392,0,0,-0.392,-0.4656,1.08
1515.5,1.0718,0.544,164.8,121.3,143.55,2.1984,2.0511,0.27873,0,-0.416,0,0,-0.416,0,0,-0.416,0.1328,0.3856
7824.7,0.94892,0.552,150.9,93.715,113.87,1.9635,2.0692,0.0084406,0.16,-0.168,-0.4878,0.088,-0.24,-0.26829,0,-0.328,-0.3184,0.5728
3175.3,1.0071,0.56,142.47,93.064,114.65,1.9963,1.9822,0.047363,0,0.056,0,0,0.056,0,0,0.056,0.104,0.3504
1502.6,1.0309,0.568,148.74,92.131,121.74,2.0593,1.9976,0.22809,0,-0.432,0,0,-0.432,0,0,-0.432,0.1328,0.3952
1109.1,1.1026,0.544,149.18,93.019,128.13,2.2465,2.0374,0.45835,0,-0.424,0,0,-0.424,0,0,-0.424,0.1264,0.3888
776.07,1.411,0.536,137.42,85.868,124.86,2.7832,1.9725,0.85492,0.12,0.184,1.875,0.04,0.064,1.6667,0,0.024,0.168,0.5584
750.59,1.3842,0.552,141.44,85.992,130.2,2.7799,2.0084,0.98803,0.136,0.208,1.8889,0.072,0.12,1.5,0,0.048,0.1776,0.5632
846.8,1.4057,0.568,111.26,82.468,161.46,2.9379,2.0899,1.0425,0.136,0.24,1.3077,0.072,0.128,1.2857,0,0.056,0.208,0.592
890.47,1.272,1.16,130.34,73.413,151.78,2.404,1.8899,0.72476,0.304,0.056,-1.2258,0.096,-0.152,-0.3871,0.08,-0.168,-0.4512,1.0672
903.11,1.4296,0.568,112.21,80.935,170.45,2.7622,1.9321,0.82702,0,-0.248,0,0,-0.248,0,0,-0.248,-0.2656,0.6864
771.22,1.3048,0.568,116.52,82.386,120.31,2.5862,1.9821,0.84243,0,0.216,0,0,0.216,0,0,0.216,0.1552,0.4992
788.53,1.4356,0.552,136.01,85.379,115.39,2.9553,2.0585,0.83357,0.128,0.208,1.6,0.064,0.112,1.3333,0,0.048,0.1856,0.5952
806.96,1.2644,0.544,135.34,87.632,120.09,2.6194,2.0717,0.83898,0.144,0.224,1.8,0.088,0.136,1.8333,0.032,0.048,0.1504,0.5216
835.43,1.2863,0.552,141.08,87.018,127.96,2.6516,2.0615,0.82593,0.112,0.184,1.5556,0.04,0.072,1.25,0,0.032,0.192,0.6144
796.86,1.3543,0.536,109.79,79.707,127.79,2.654,1.9597,0.8192,0.136,0.224,1.5455,0.072,0.12,1.5,0,0.048,0.1568,0.4768
1235.5,1.1894,0.544,97.023,76.721,139.33,2.3804,2.0014,0.38759,0,-0.048,0,0,-0.048,0,0,-0.048,0.096,0.2704
631.96,1.4824,0.552,137.49,83.908,112.07,2.9925,2.0187,1.2121,0.136,0.224,1.5455,0.072,0.12,1.5,0,0.048,0.1952,0.6432
823.15,1.3279,0.552,149.93,92.439,143.88,2.708,2.0393,0.93605,0,-0.208,0,0,-0.208,0,0,-0.208,0.1616,0.512
744.92,1.3894,0.536,140.81,86.786,113.5,2.7491,1.9786,0.84876,0.12,0.192,1.6667,0.056,0.096,1.4,0,0.04,0.1728,0.6288
764.66,1.4346,0.544,128.34,71.449,147.35,2.9252,2.039,1.1106,0.12,0.184,1.875,0.064,0.096,2,0,0.032,0.1472,0.456
690.51,1.501,0.536,136.69,89.256,131.59,2.936,1.956,1.1192,0.136,-0.088,-0.60714,0.08,-0.144,-0.35714,0,-0.224,-0.5584,1.2928
2136.6,0.965,0.56,146.1,90.716,140.97,2.0255,2.0989,0.14421,0,-0.264,0,0,-0.264,0,0,-0.264,-0.2864,0.6672
4560,1.1203,0.56,144.1,90.992,154.59,2.2043,1.9677,0.030512,0.2,0.048,-1.3158,0.128,-0.024,-0.84211,0.104,-0.048,-0.2912,0.7488
2362.2,0.81455,0.544,148.57,92.349,134.31,2.257,2.7709,0.19589,0,-0.088,0,0,-0.088,0,0,-0.088,-0.2784,0.6608
1268.9,1.22,0.064,122.76,116.13,104.87,2.0684,1.6954,0.19842,0.392,0.536,2.7222,0.392,0.536,2.7222,0.392,0.536,0.1296,0.2672
1055.1,0.99416,0.096,108.59,102.66,95.545,2.0176,2.0294,0.37472,0.112,0.088,-4.6667,0.064,0.04,-2.6667,0.04,0.016,-0.2208,0.5312
0,1.3989,1.256,110.67,93.94,82.967,2.7275,1.9497,-0.016227,0.072,0.112,1.8,0,0.04,0,0,0.04,0.1472,0.4224
800.37,1.2841,0.016,105.04,72.219,101.25,2.5198,1.9624,0.64519,-0.032,0.12,-0.21053,-0.032,0.12,-0.21053,-0.032,0.12,0.1216,0.3504
265.59,1.51,0.216,112.01,53.122,76.187,0.73372,0.48592,0.27034,0.168,0.264,1.75,0.088,0.152,1.375,0.048,0.08,0.2192,0.568
769.78,1.2149,2.936,120.37,79.294,104.72,0.66158,0.54454,0.055548,0,0.04,0,0,0.04,0,0,0.04,0.1152,0.2544
326.09,1.493,0.512,123.68,79.435,104.4,0.74397,0.49831,0.25841,0.104,0.184,1.3,0.056,0.096,1.4,0,0.04,0.1712,0.3792
2063.6,1.2626,0.576,91.267,50.117,67.7,2.0934,1.6579,0.04632,0.192,0.096,-2,0.128,0.032,-1.3333,0.072,-0.024,-0.5344,1.0672
893.24,1.1959,0.56,113.18,55.209,79.836,2.179,1.8221,0.35213,0.176,-0.112,-0.61111,0.12,-0.168,-0.41667,0.08,-0.208,-0.2816,0.7344
705.69,1.7005,0.576,98.475,55.189,79.393,2.5289,1.4871,0.37373,0.192,-0.096,-0.66667,0.12,-0.168,-0.41667,0.064,-0.224,-0.472,1.0864
990.41,1.1773,0.592,99.439,50.563,81.914,2.3503,1.9964,0.35278,0.168,-0.128,-0.56757,0.112,-0.184,-0.37838,0.072,-0.224,-0.4416,1.0048
980.64,1.543,0.576,114.48,60.391,87.072,2.2593,1.4642,0.20577,-0.032,-0.296,0.12121,0.184,-0.08,-0.69697,0.144,-0.12,-0.4448,0.9472
714.46,1.3264,0.568,110.71,61.378,90.195,2.4955,1.8814,0.66296,0.152,-0.096,-0.6129,0.088,-0.16,-0.35484,0.032,-0.216,-0.3648,0.848
951.57,1.2771,0.576,120.44,76.741,92.3,2.4141,1.8902,0.38606,0.16,-0.072,-0.68966,0.088,-0.144,-0.37931,0,-0.232,-0.4224,0.9376
988.79,0.98432,0.592,112.74,67.454,89.713,2.4458,2.4848,0.60053,0,-0.264,0,0,-0.264,0,0,-0.264,-0.3664,0.7968
1626,1.332,0.568,115.88,50.9,89.428,2.3826,1.7888,0.11473,0.112,0.168,2,0,0.056,0,0,0.056,0.1824,0.3472
945.33,1.2088,0.56,111.54,51.595,82.805,2.1715,1.7964,0.31696,0.08,0.112,2.5,0,0.032,0,0,0.032,0.2128,0.3712
658.48,1.981,0.44,116.4,67.213,119.18,2.3638,1.1932,0.41485,0.024,0.168,0.16667,0.36,0.472,3.2143,0.232,0.312,0.1232,0.28
827,1.4171,0.568,126.51,59.475,97.085,2.4773,1.7482,0.45985,-0.376,-0.192,-2.0435,0.152,0.248,1.5833,0.072,0.128,0.1568,0.3376
1155.3,1.175,0.584,107.78,52.054,83.564,2.3013,1.9585,0.25458,0.08,0.144,1.25,0.032,0.048,2,0,0.016,0.1632,0.2736
836.54,1.4642,0.568,111.96,54.082,83.395,2.6986,1.8431,0.42909,0.248,-0.04,-0.86111,0.128,-0.16,-0.44444,0.096,-0.192,-0.4816,1.1856
938.77,1.2567,0.56,143.52,79.893,97.32,2.3498,1.8698,0.40923,0,0.216,0,0,0.216,0,0,0.216,0.1472,0.2208
892.2,1.3173,0.56,105.36,50.891,91.881,2.2921,1.74,0.37043,0.072,0.112,1.8,0,0.04,0,0,0.04,0.184,0.3424
879.46,1.5146,0.56,101.33,51.589,96.039,2.5783,1.7023,0.38143,0.136,0.048,-1.5455,0.072,-0.016,-0.81818,0,-0.088,-0.3344,0.8336
1353.3,1.3937,0.552,128.47,65.526,109.33,2.3132,1.6598,0.17434,0.088,0.128,2.2,0,0.04,0,0,0.04,0.1312,0.272
1243.9,1.0624,0.528,129.27,63.237,102.98,2.5781,2.4268,0.41548,0,-0.336,0,0,-0.336,0,0,-0.336,-0.2128,0.5664
0,1.1394,0.544,129.47,67.701,119.56,1.8646,1.6365,-0.056877,-0.08,-0.008,-1.1111,-0.08,-0.008,-1.1111,-0.08,-0.008,0.1072,0.1696
697.62,1.3937,0.576,105.63,52.544,92,2.4981,1.7925,0.6438,0.056,0.088,1.75,0,0.032,0,0,0.032,0.1296,0.3872
1080.5,1.3601,0.56,109.69,54.791,96.002,2.3736,1.7452,0.26545,0.136,0.2,2.125,0.08,0.12,2,0.024,0.032,0.1264,0.3296
670.87,1.3766,0.568,103.68,50.146,93.143,2.6121,1.8974,0.7898,0.072,0.104,2.25,0,0.032,0,0,0.032,0.1184,0.4032
655.48,1.3669,0.112,103.06,50.716,88.431,2.7463,2.0091,0.88061,0,-0.232,0,0,-0.232,0,0,-0.232,0.1568,0.5184
906.66,1.6373,0.56,118.5,57.905,92.023,2.3979,1.4646,0.25452,0,0.112,0,0.152,0.232,1.9,0.12,0.184,0.1264,0.2576
907.27,1.6811,0.568,105.49,50.387,103.1,2.4112,1.4343,0.27315,0.144,0.208,2.25,0.08,0.12,2,0.032,0.04,0.1216,0.3344
694.82,1.3835,0.56,106.92,52.334,90.786,2.614,1.8894,0.71158,0.112,-0.208,-0.35,0.048,-0.272,-0.15,0,-0.32,-0.3872,0.92
807.95,1.4665,0.016,108.51,65.038,105.19,2.4956,1.7017,0.49463,-0.112,-0.08,-3.5,0.136,0.168,4.25,0.064,0.096,0.1248,0.368
791.8,1.381,0.568,102.56,56.455,105.55,2.4051,1.7415,0.54123,0.2,0.288,2.2727,0.128,0.192,2,0.096,0.144,0.104,0.2336
854.35,1.3326,0.552,110.04,61.596,104.85,2.4311,1.8244,0.50678,0.04,0.056,2.5,0,0.016,0,0,0.016,0.1072,0.2416
941.31,1.3397,0.56,122.18,65.949,102.67,2.3241,1.7348,0.36963,0.112,0.016,-1.1667,0.12,0.024,-1.25,0.088,-0.008,-0.2384,0.592
888.47,1.3545,0.544,116.93,60.748,97.758,2.4982,1.8443,0.44653,0,0.032,0,0,0.032,0,0,0.032,0.1072,0.2176
1461.8,1.4448,0.52,119.15,60.846,97.518,2.2413,1.5513,0.11641,0,-0.04,0,0,-0.04,0,0,-0.04,0.1312,0.2736
1050.8,1.4684,0.528,118.95,62.135,102,2.1408,1.4579,0.20812,0.144,0.008,-1.0588,0.088,-0.048,-0.64706,0.048,-0.088,-0.1456,0.368
3926.3,0.91052,0.344,83.291,55.351,134.87,2.5475,2.7978,0.072593,0,0.12,0,0,0.12,0,0,0.12,0.104,0.1184
821.77,1.5362,0.032,122.84,83.433,127.53,2.4114,1.5697,0.49325,0.2,0.272,2.7778,0.088,0.128,2.2,0.032,0.04,0.1552,0.2096
643.74,2.1037,0.016,161.33,80.69,124.88,2.3637,1.1236,0.40328,0.048,0.168,0.4,0.208,0.296,2.3636,0.16,0.232,0.0992,0.2832
1864.1,0.72291,2.184,151.73,77.973,112.19,2.0645,2.8558,0.27913,0,-0.016,0,0,-0.016,0,0,-0.016,0.1088,0.176
626.78,1.5624,0.552,132,70.558,99.493,2.6511,1.6968,0.77291,0.336,0.408,4.6667,0.192,0.24,4,0.144,0.184,0.1296,0.6192
918.84,1.4434,0.48,169.36,54.515,144.81,2.6849,1.8601,0.62907,0.208,0.088,-1.7333,0.12,0,-1,0.072,-0.048,-0.44,1.04
2088.5,0.76095,2.752,147.71,73.126,118.49,2.0745,2.7262,0.21402,0.2,0.024,-1.1364,0,-0.176,0,0,-0.176,-0.1728,0.4272
759.34,1.5864,0.096,112.97,85.696,90.765,2.3696,1.4936,0.37226,0.128,0.2,1.7778,0.064,0.112,1.3333,0.04,0.072,0.1184,0.4112
892.61,1.2676,0.552,132.92,100.7,86.562,2.0934,1.6515,0.31409,0.088,0.144,1.5714,0.04,0.072,1.25,0,0.032,0.1056,0.2432
689.94,1.3689,0.576,93.798,60.863,87.424,2.5157,1.8378,0.65752,0.104,0.16,1.8571,0.064,0.096,2,0.032,0.048,0.1184,0.4272
649.31,1.8239,0.576,123.05,80.654,94.029,2.2104,1.2119,0.34724,0.344,0.016,-1.0488,0.152,-0.176,-0.46341,0.104,-0.224,-0.2048,0.5232
1092.7,0.98778,0.544,105.53,91.028,80.068,2.1434,2.1699,0.33471,0.144,0.248,1.3846,0.088,0.16,1.2222,0.048,0.08,0.176,0.392
1608.4,0.9349,0.544,112.09,90.989,78.027,2.0462,2.1887,0.15315,0,-0.168,0,0,-0.168,0,0,-0.168,0.1888,0.3664
2161.1,1.0932,0.552,108.24,80.934,91.113,2.1714,1.9862,0.08158,0.216,-0.008,-0.96429,0.144,-0.08,-0.64286,0.112,-0.112,-0.4,1.04
1640.6,1.0353,0.544,86.295,72.619,118.18,2.1911,2.1163,0.20845,0,-0.256,0,0,-0.256,0,0,-0.256,-0.4416,1.0992
714.93,1.3696,0.056,129.46,77.132,99.798,2.6996,1.9711,0.80411,0.192,-0.2,-0.4898,0.144,-0.248,-0.36735,0.12,-0.272,-0.3584,0.84
669.15,1.3742,0.04,144.23,75.92,99.126,2.9629,2.1561,1.0909,0.104,0.184,1.3,0.048,0.088,1.2,0,0.04,0.1744,0.4256
538.38,1.2193,0.032,109.85,54.298,38.462,2.2833,1.8726,0.49323,0.072,0.12,1.5,0.032,0.048,2,0,0.016,0.088,0.184
604.76,1.7487,0.552,111.03,50.691,92.216,2.5015,1.4305,0.5469,0.4,0.024,-1.0638,0.16,-0.216,-0.42553,0.12,-0.256,-0.5024,1.1536
1150.3,1.5513,0.288,133.81,74.995,79.7,2.583,1.665,0.17701,0.312,0.208,-3,0.184,0.08,-1.7692,0.128,0.024,-0.4704,1.2304
673.9,1.3905,0.472,121.78,66.204,94.244,2.705,1.9453,0.83245,0.168,0.264,1.75,0.08,0.136,1.4286,0.04,0.064,0.2,0.4224
718.33,1.5432,0.08,100.12,56.929,110.3,2.5367,1.6438,0.61223,0.056,0.096,1.4,0,0.04,0,0,0.04,0.168,0.3712
740.56,1.2516,0.472,99.242,50.09,95.956,2.7946,2.2328,0.92462,0.104,0.048,-1.8571,0.048,-0.008,-0.85714,0,-0.056,-0.4272,1.0544
395.12,1.391,0.504,130.52,57.307,117.23,0.70705,0.50831,0.20566,0.08,0.152,1.1111,0.024,0.04,1.5,0,0.016,0.1664,0.3056
395.3,1.3674,0.48,117.81,53.639,124.37,0.68915,0.50398,0.21429,0.12,0.2,1.5,0.056,0.104,1.1667,0,0.048,0.168,0.3792
411.86,1.2775,0.552,114.55,51.63,122.92,0.71297,0.55807,0.23922,0,0.296,0,0,0.296,0,0,0.296,0.1792,0.5136
324.42,1.9173,0.52,118.26,51.747,140.23,0.66107,0.3448,0.1679,0.296,-0.008,-0.97368,0.184,-0.12,-0.60526,0.104,-0.2,-0.472,1.1136
327.82,1.5726,0.552,104.33,52.247,107.26,0.66018,0.4198,0.18645,0.24,-0.128,-0.65217,0.104,-0.264,-0.28261,0.072,-0.296,-0.4464,1.0704
282.86,1.7619,0.552,115.49,50.09,90.643,0.65947,0.3743,0.16824,0.264,-0.136,-0.66,0.112,-0.288,-0.28,0.064,-0.336,-0.4768,1.1376
288.65,1.8694,0.52,116.5,51.01,87.147,0.66151,0.35386,0.13882,0.304,-0.08,-0.79167,0.16,-0.224,-0.41667,0.08,-0.304,-0.4704,1.1184
409.56,1.3638,1.144,102.69,59.541,98.915,0.61088,0.44791,0.1254,0.008,0.016,1,0,0.008,0,0,0.008,0.1008,0.2736
404.05,1.4177,0.512,131.19,61.319,147.47,0.72327,0.51018,0.24923,0.096,-0.224,-0.3,0.024,-0.296,-0.075,0,-0.32,-0.4656,1.136
840.99,1.0211,0.12,128.76,56.829,150.39,0.66599,0.65223,0.095886,0,-0.464,0,0,-0.464,0,0,-0.464,0.1856,0.4416
363.84,1.4333,0.536,126.34,61.304,119.48,0.70168,0.48956,0.2293,0.096,0.184,1.0909,0.04,0.072,1.25,0,0.032,0.2096,0.4928
375.2,1.4054,0.528,122.16,51.082,121.55,0.70977,0.50502,0.23343,0.104,0.184,1.3,0,0.08,0,0,0.08,0.2304,0.5152
403.65,1.4333,0.096,154.12,67.435,127.85,0.72564,0.50627,0.21319,0.136,0.248,1.2143,0.072,0.144,1,0.048,0.088,0.208,0.4224
2767.4,0.98146,0.576,109.43,60.104,112.9,0.61148,0.62303,0.0060661,0,-0.128,0,0,-0.128,0,0,-0.128,-0.4272,1.0864
633.92,1.3237,2.272,135.57,67.915,133.52,0.69795,0.52727,0.097919,0.224,0.416,1.1667,0.136,0.264,1.0625,0.104,0.208,0.2208,0.4912
478.2,1.2661,0.552,136.79,52.95,150.62,0.64855,0.51222,0.18319,0,-0.24,0,0,-0.24,0,0,-0.24,0.1648,0.4
0,1.3235,0.576,135.31,79.889,69.938,0.65993,0.49864,-0.025891,0.152,-0.112,-0.57576,0.096,-0.168,-0.36364,0.048,-0.216,-0.4704,1.2592
0,1.3235,0.576,135.31,79.889,69.938,0.65993,0.49864,-0.025891,0.152,-0.112,-0.57576,0.096,-0.168,-0.36364,0.048,-0.216,-0.4704,1.2592
4099.1,1.1962,0.552,125.36,73.827,70.487,0.60433,0.50523,0.001135,0.088,0.16,1.2222,0,0.072,0,0,0.072,0.2816,0.48
1384.8,1.022,0.48,107.03,51.225,113,2.2307,2.1827,0.29758,0.208,-0.064,-0.76471,0.136,-0.136,-0.5,0.072,-0.2,-0.544,1.0496
1984,1.0015,0.656,86.163,63.475,115.8,2.1367,2.1335,0.14193,0,0.248,0,0,0.248,0,0,0.248,0.1072,0.2928
0,0.81964,0.664,104.61,58.987,123.4,1.8347,2.2384,-0.23067,0.176,0.264,2,0.112,0.176,1.75,0.08,0.128,0.1472,0.3312
0,1.0775,0.648,106.94,50.684,129.52,2.0512,1.9037,-0.18234,0.52,0.664,3.6111,0.184,0.28,1.9167,0.136,0.216,0.2512,0.488
12417,0.969,0.64,98.776,51.373,131.23,1.9881,2.0517,0.0037979,0,-0.984,0,0,-0.984,0,0,-0.984,0.1568,0.4752
